class,tweet
0,"@DaveTheGayBaby No problem, remembering all those quirks can be a real bitch."
1,@Dave_the_wavee the giants are trash...their time is over.
0,@DavetheBrave1 come over hoe
0,@DavetheBrave1 perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
1,"@David_H_Esq Well, ""dirty bird"" could be just a middle finger, since it's the phallic ""giving the bird"". Not necessarily a wobble-wibbler."
0,@David_Hunninck all bitches eh. hahah
0,"@DeAdJAkE i just cant stand how people get all fucking amped about it, especially whiny bitches that even get scared at it"
1,@DeArionBASEDGOD Kendrick is not better than papoose or drake
0,@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.
1,@DeJLoaf mixtape sell sole got some bangers!
0,@DebsFLPx I was lucky to be sensible and I've never had a fag or a drug. I'm pleased about that statistic. Yes I have a beer but that's all.
1,@Decimate_IX Can't even spell right. You have the brain of an ape
0,"@DecodnLyfe @LupeFiasco @Larellj another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot"
0,"@Dedicated_03 idk , I gotta think about it cause them bitches small as shit"
0,@Dedicated_03 that ugly ass picture and thanks bitch
0,@DeeHarris__ she might be the one DONT be a bitch
0,@DeeJay138 @FuckWatYuhHerrd I couldn't care LESS about these bitches!!!
0,@DeeMayweather the fck? dem bitches always got sum shit wit them....
0,@DeeRay_FRESH - pussy &amp; purp.&#128514;
0,@Deeiiggee hey bitch if your gonna talk shit tag me and quit being such a bitch how did I fuck up the car? Cause it won't hold air dumbass
0,@DeezNutsDoe shut your mouth you little fuckin bitch
0,@DeezNutsDoe you dirty little bitch
0,@DefineMEee lol tell dat white bitch I said hey
0,@DeliaParedez @rikki_lovee @GabrielaAngela4 @StephyRae7 @TheOneMiss_Luu @Ramona_Pilar I'm coming bitches.
0,@Dem_lips_tho u knw me homie!!! show the bitches no love!!!
1,"@DerekIsNormal RT @crappyfactsare McRib buns contain a chemical ""azodicarbonamide"" which is also used to make yoga mats &amp; soles of shoes"
0,@DerringerEagle ur moms pussy died a slow death so well have good company #virgin
0,"@DetroitChe bitches be like.. ""it means something to me"""
0,@DetroitPlayer @prettytreazure gotta be atleast 5'10 to call me a bitch lol
0,@DevilElyie fag*
1,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.
0,@DezzzyBo Lol that nigga a real retard
0,@DgkAdriann shes a bad bitch
0,@DickDankstardly did you smile like a retard when you were a kid? It took me till like 5th grade before I learned how to naturally smile
0,@Dietcarmel @JLewyville &#128514;&#128514;&#128514; Idgaf man fuck them hoes ... They nice to look at but they ain't for me
1,@Dietrich1892 I'll show up and chug a beer or 8
0,@DiggyRoZay she the only bitch that stayed loyal &#128554; she a keeper bro
0,@DiggzTBLB ; bitch.. What? http://t.co/OcsuDvN5hy
0,"@DignifiedPurity LMAOOO @ ""black fag""..... why did I misread that??... I'm blocking you"
0,@Digo13Nieto thanks little fag &#128536;
0,@Diishaidiamond lmao yesterday ? Them hoes was cute af lol
0,@DimelouXaOh keeping these hoes happy
0,@DimitriCrossin bitch ass
1,"@DinoLich Don't yell at me, I love both of the evolutionary lines. @ClaudiaVice despises the trash buddies."
0,"@DionPrimo The soul has departed from the train.There's no more soul in music.Just hunger for bitches,money and fame."
0,@DirkAlisic @Balkan_Made dude quit being a hyposhitical bitch. you ran downstairs crying/begging me not to tell anyone.
0,@Dirrttyydan lmaoo my phone autocorrect like a bitch..
0,@DirtyEaffiliate he loves juggling it all around it... he loves the fast life im sure hes already grinded on amcon hoes as well
1,"@DivaMonRoe2uHoE @CheefPolo hoe hoe hoe, merry Christmas"
0,@DividendMaster obama is a bitch his speech was pure politics for mid terms. Only way we destroy ISIS is with troops on the ground.
0,"@DizzyBala @JamesWinfield hey now, don't diss my basketball hoe."
0,"@DizzyBala @jmattear awww, dis sellout nigguh still talking."
1,"@DizzyBala God awful, and that dude is Dorian / eggplant black."
0,"@DizzyBala man both them get around a lot, bunch of hoes."
0,"@DizzyBala whoa, calling me a cunt?"
0,@Djlouis12 at my club ho (;
0,@DoItLikeJaye_ - yasss bitch yassss. you deserve it. *Drake voice* &#128514;&#128514;&#9996;&#65039;
1,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha
1,"@DolfyAdolf 
Y'all gots betta machinery fo dat. Hanger be ghetto"
0,"@DomIzDope lmao I've always wanted to ski..bust my ass or not I'm innat hoe, fit and all."
0,"@DomWorldPeace Oh nab.. Def not that easy. You may not know, nor believe this but I'm legendary for curving pussy.. lol Guilty pleasure."
1,@DonLemonCNN @DanaBashCNN u both sorry to give racist @SenTedCruz a platform w his trash language Dana ur intvw was below kindergarten level
0,@Doop_3 lol shid who got one? Boy my ass lonely as a bitch. You cuffed up ain't ya
0,@DopeBoy_Pollo &#128514; wassup pussy
0,@DopeKorean lmfao putting on for twitter i see fat bitch
0,@DoubleAIV just watch bitch nigga u gonna want the whole team dead
0,"@DougBenson hey you bitch, you should get the @lucasbros on your show. They'd be perfect for it! I'm kidding about the bitch part."
0,@DoughBoyFreco hahahhaha he had mad bitches &#128514;&#128514;&#128514;&#128514;
0,@Dougherty06 my apologies... Oh wait it's my fucking birthday bitch &#128521;
0,@DouneAldy what are you doing tonight pussy?
0,"@DrMalvo 
I likes it back dare. It's free fo me cause whitey pay da fee"
0,"@DrMalvo @_Rotten__ 
Who is da ""we"" whitey?"
0,"@Drake thank you for the lyrics, these bitches so gullible an sleep on your music they just be like aw u so sweet let me suck ur dick"
0,@Dranumaya wrong maybe you been dealing with pussies but I don't put up with that crap. If I f*** up telling me I f***** up. Keep it real
0,@Dre_Day200 bitch
0,@Dre_Day200 nig nog
0,@Dre_thinks lol lil bitch
0,@Dre_thinks that damn coach ain't never called back bitch ass
0,@DreadHeadxx bitch hallon
0,@DrewHelms21 I know right so much retard
0,@DriveMy_Lexis yasssss bitch yasssss &#128525;
0,"@Druggzz_ Its gonna bring it down though unless its turning into a welt already, like a bubble wit pussy. Gotta pop it an it'll be gone"
0,@DrunkAtChurch @MzYummyDread Slide up on a bad bitch/Dat bitch look good
1,@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street
0,@Dswizzle3 bitch i dont even look like that keep talking and we going to fight
0,@Dswizzle3 bitch im real nigga the fuck u mean weak ass nigga i do me i dont pretend to be someone im not so u can shut that shit up fuk boy
0,"@Dswizzle3 bitch your unknown u dont have a mixtape and you damn sure cant rap, u couldn't rap if your life depend on it"
0,@Dswizzle3 naw u keep it 100% fake get yo lame ass on somwhere wigga hell no get on somwhere
0,@Dswizzle3 oh hell no u have no swag whats so ever not even a little bit with dem cheap ass pugs and why so have a rag on bitch u not black
0,@Dswizzle3 yea thats what i thought pussy boy u r a fucking thot
0,@Duckin_Fope thats a win right there. any nigga who doesnt partake in that is a faggot. even if they dont smoke.
0,@DudeWithAHighKD @jeffreyhaas @JUDDNATION she sucks..bitch cant even pretend dance.
0,@DustinHooper225 should be lol lil bitch
0,"@DutchBrosPlease you're welcome, I miss you too nig nog"
1,@DylanKwinnn should be going to free birds anyways
1,"@EASPORTSFIFA next update, would be AMAZIN if two celebrations were added. 1: Shirt off ( we'll take the yellow) and 2: The RKO"
0,@EGP_Guamo @SonicBoomBrad I'm assuming it would look something like a bitch slap and a Dickpunch
0,@EJTHR33 You do got alla da hoes..
0,@EVBY_HATES_ASH that bitch wants everybody out though.. thats the same shit she did to me at one point
0,@EZadick don't fail bitch
0,@EaTMyTweetZz @LilButtSHAR that bitch hit the chick when she won't looking.. That shit weak af
0,@EaTMyTweetZz Huh? I been with Verizon for 4 years bitch.
0,"@EaTMyTweetZz text me, we don't noisy hoes watching"
0,@EaglesandHeat @Bpfillherup @SoleUniv nigga you done bumped yo head. Li nings fire but Kobe 9 Elite golds are trash!? http://t.co/NaadECTQAk
1,@EakaErick I wouldn't share a wave with those trash cans
0,@EatMyTattoos that was real nicca shit tho lol
0,@Eba_sandman you mean bitch ass pussy
0,@EcliptiK @zFearless @prihncess @SSickStory mine pussy
0,@Eddie_Hayden1 lol yeah bro good choice. But bitches do love foreign whips so it's a personal decision
0,@Eddie_Sativa87 pussy.
0,@EdgarGuillenjr @imthatsubieguy @blakeanderson21 @joshhandsomee87 you ain't 6 feet under its not over pussy
0,@EdgarGuillenjr @jo_clark6 @blakeanderson21 your a bitch if you hit a girl
0,@EdgarGuillenjr @jo_clark6 @dalton_ryann @dault24 @blakeanderson21 @justinmiculka01 @ktit_418 @aaronbaxter9 you a bitch Edgar
0,@EdgarGuillenjr your a punk pussy ass bitch! Dude you don't have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch
1,@Ehh_DontTouchMe @kourtj3000 @bria_leeandrea thats ghetto..
0,@ElJefeDeJefes4C damn bitches on a niggas mind haha
1,"@El_Grillo1 Off to the east of your current location, on an east-facing slope (dry side of a dry place)."
0,"@ElaineeEspinoza *you're, *bitch"
0,@Elijahfnbaby bra I'm bout to blaze this bitch
0,@ElizabethBatman &amp; @z0mbiedance are bitches.
0,"@ElizabethBatman We doing it Lizard. Unless you skype us, bitches."
0,@ElizabethBatman bitch.
0,@Elvis_NotPresly I gt android dmt kno whats in that box my nig
0,@ElyssaJankowski @ComedyTextings haha she a stupid hoe
1,@EmmaLouisaSuttl @timmyn90 Anyone bring in a monkey.
1,@EmmaLouisaSuttl Hit the clam chowder.Thanks for the wishes and the card
0,@EmmaNillaNilla cocky sons of bitches
0,@EmmanuelRodz11 WILLIAN up in that hoe &#128514;&#128514;&#128514;&#128514;
0,@EmpressTaTa aww man we had a BALL. Small lil affair. Set that bitch out!
1,@EntMagazine @magisto @digitalskeptic we have a project that could lead into a military program but requires a full op mock up for testing
1,@EricBaetsle your a greaser
0,@EricWithAHotDad bitch I work 24 hours a day to protect your freedom fuck you #AlwaysOnWatch #GlobalForceForGood
0,@EricWithAHotDad bitch I'm done with school
0,@EricWithAHotDad faggot
0,@Eric_Mariners @JC_1221 point that sasquatch bitch out
0,@Eric_Mariners @chief_peters @LEXXX_RUGER @MANIAC3X @Rodriguez5_ this hoe wasn't loyal http://t.co/LG83fwLdwp
0,"@ErinSaberSix im 99 slay bitch, im wearin bandos armor cause im so rich, i got my slayer helm and my whip droppies"
0,@Ese_Miro bitch please &#9995;
0,@EvanBecker513 @_TriggaPlease_ @MorbidMermaid @zooyorkinit @_ShayisdaBOMB_ @Rainbowblake they can see this dumbass nigger
0,@EvanBecker513 what are you doing bitch
1,@Evan_P_Grant I can only hope Charlie Strong. #UTcoach
0,@Evan_White4 @jeremy_hemsley really that's why we got side hoes &#128526;
0,@EvelDick Y am I not surprised UGLY MIKE BOOGIE has to buy pussy??!!!!
1,@EverybodyHatesV I read a black man tweet hot sauce is trash &amp; watermelon is overrated. I can't deal
0,@EverybodyHatesX shut up bitch and focus on that L tomar
1,@EvetteColeman lol true I just want fried Oreos
1,@ExurbanKevin birds of a feather flock together? @SubBeck
1,"@EyeOnPolitics @chrisloesch As long as its not one of those ""special brownies"" right?"
0,@EzraxDavis you want my pussy so bad
0,@FAGHETTIOS speak english prude ass white bitch
0,@FAGHETTIOS thirsty basic ass bitch
1,@FIFAcom Pepe because his defending was outstanding! His tackles were accurate nd he did hos job perfectly in both legs!
0,@FOLLOWNOVA Yooo I was thinking bout that the other day lol.. You only really speaking of one person my niggah
0,@FRANKTHEFOB ok u hav gun. I love you and you are my superior at fighting games and you probably get more bitches too. peace &#9996;
1,@FaZeDAVlS @SoaR_Wvyy @SoaR_Haze @FaZeOutcsT this is gobbledy gook to me because i dont have the game
0,@FabianMleal aoas you write back bitch lol
0,@FabianMleal bitch lol
0,@FabianMleal no bitch lol I'm not about that life anymore
1,@Fabulousjonna_ I need some red green &amp; yellow pants &amp; helly shirts express
0,@Faisal_nizam khaye I can't see your freakin emojis I'm a basic bitch today.
0,@Fapplebee dude tell me why that's so true my mom has this friends from Texas trying to hype redskin football and shit
0,@Farrahisawhore @PersianFarrah nice account faggot
0,@Fatass_mee pussy
1,@FattyyTooRaw well Ontario is like kind of a dump now that the ghetto moved here since its cheaper to live here so.. &#128514;
0,@FazeyBaby @kmichelle @souljaboy who can vouch for ya pussy tho k?
1,"@FemsHaveBallz have u spent significant time in ANY ghetto, or witnessed the years of terrorism committed by police in the Black community?"
0,"@FemsHaveBallz what an unfortunate clothing choice... Hoes with the crooked belly ring. Completes the ""dumb trash"" motif perfectly"
0,@FenkellPayroll y'all niccas bout to blow fool!! Lol can't wait for the world to see this Detroit shit nicca!
0,@FernandezIce quit being a pussy
0,"@FeyeNody Ja zo denkt ieder wel 't zijne over zaken he. &amp; je mag mij noemen hoe je wilt, ben namelijk erg voor vrijheid van meningsuiting."
1,@FightNightX @NMF4Life khan has been facing nothing but trash since his L to Garcia
0,@FightsOnVine bitch dont even think about playin wit me!
0,@Fit4LifeMike @chanelisabeth shut up fuckin beaner
0,@FixItJESUSx just be a hoe then
0,@FixUpMayte @TheRealYoungZel @DivaMonRoe2uHoE I'm destroying this bitch dawg
0,@FlawlesS_Dv @AboutStrafe @NexSmitsky I also like how I'M called the hoe when I've been saying stop.
0,@FlawlesS_Dv @TehDucKii pussy ass bitch
0,@FlawlesS_Dv dont be a bitch smh
1,"@FletcherMassie @TelcoAg @rcb05 Go back to mutt, Rev I style. Of course, that would necessitate running over a dog and adopting it."
0,@FlightYung that's what I call a crash dummy hoe
0,@FloralElephants *pom poms* YOU MAKE THAT SHIT YEAHHHH
1,@FloralElephants THE WASP OF ANGRY LEGEND. BEAT IT INTO A SQUISHY PULP!!!
0,@FlyGuyChanze lol you tell that bitch
1,@Flyers4Cup boy I had no idea that was coming. It's called a smartphone. You're horrible at trash talk
0,@FlyoutChase @Harold_Major LMFAOOOO if that bitch didn't change his @ so much I could find more
1,@FrancoisKilljoy Marshall Law! Whatever you coon
0,"@FrancoisKilljoy bitch stop hatin cause they ain't make em in toddler size. You should be happy, they make em in GS now"
0,@FrankieJGrande ugly white bitch
0,@Frankiee_559 dont be a bitch man up lol :)
0,@FredBrooklyn @DoubleGunsChip That is great. Dumb crybaby pussy.
0,@FredRPVasquez damn he was my bitch for Eddie Johnson teams last year
0,"@FreddieGibbs Lol, always with the complaining and crying. Just like when Jeezy broke up with you cause your a moaning old bitch."
0,@FreeBlazeGawd lmsoooo dawg I ain't got no bitches mane. I low key got a chick but I can't say it on Twitter. You know how these wolves is
0,"@Freegeezy17 nigga look my size, plus it get hit in the ass, an look like its been fighting all its life.... I'll sneak dat bitch an RUN!"
0,@Freegeezy17 shoot that nigger bitch in the knees....
1,@Fru_Iam I seen sum of it but I'm tryin see lox n mook
1,@FuckKennyJ trash
0,@FuckTheMallcops @theharris338 @MrMooncricket @BobbyBotsods @JimTalbot1963 @UncleUnco aids fuck? Smdh u punk bitch.
